StateAb,DivisionID,DivisionNm,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,type,votes,Total Formal Primary Votes,Total Primary Votes,VotesPcTotal,VotesPcFormalTotal,VotesPc
TAS,195.0,Franklin,37306.0,DARKO,Jade,9.0,N,N,GRN,The Greens,ProvisionalVotes,51,244,263,0.19391634980988592,0.20901639344262296,0.20901639344262296
TAS,195.0,Franklin,37373.0,HANNAN,Chris,6.0,N,N,JLN,Jacqui Lambie Network,ProvisionalVotes,13,244,263,0.049429657794676805,0.05327868852459016,0.05327868852459016
TAS,195.0,Franklin,36982.0,PITT,Duane,3.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,10,244,263,0.03802281368821293,0.040983606557377046,0.040983606557377046
TAS,195.0,Franklin,37140.0,JOHNSON,Kristy Maree,7.0,N,N,LP,Liberal,ProvisionalVotes,40,244,263,0.1520912547528517,0.16393442622950818,0.16393442622950818
TAS,195.0,Franklin,37608.0,HINDLEY,Steve,4.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,7,244,263,0.026615969581749048,0.028688524590163935,0.028688524590163935
TAS,195.0,Franklin,37109.0,BATEMAN,Anna,1.0,N,N,TLOC,The Local Party,ProvisionalVotes,18,244,263,0.06844106463878327,0.07377049180327869,0.07377049180327869
,,Franklin,,,,,,,Total,,ProvisionalVotes,263,244,263,1.0,1.0778688524590163,1.0778688524590163
,,Franklin,,,,,,,Total Formal,,ProvisionalVotes,244,244,263,0.9277566539923955,1.0,1.0
TAS,195.0,Franklin,36117.0,MATTHEWS,Lisa,5.0,N,N,UAPP,United Australia Party,ProvisionalVotes,6,244,263,0.022813688212927757,0.02459016393442623,0.02459016393442623
TAS,195.0,Franklin,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,19,244,263,0.07224334600760456,0.0778688524590164,0.07224334600760456
VIC,321.0,Fraser,36385.0,MULINO,Daniel,2.0,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,200,536,574,0.34843205574912894,0.373134328358209,0.373134328358209
VIC,321.0,Fraser,36510.0,MITCHELL-SEARS,Bella,4.0,N,N,GRN,The Greens,ProvisionalVotes,91,536,574,0.15853658536585366,0.16977611940298507,0.16977611940298507
VIC,321.0,Fraser,36882.0,CURSIO,Anthony,3.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,16,536,574,0.027874564459930314,0.029850746268656716,0.029850746268656716
VIC,321.0,Fraser,36716.0,WOOD,David,1.0,N,N,LP,Liberal,ProvisionalVotes,164,536,574,0.2857142857142857,0.30597014925373134,0.30597014925373134
VIC,321.0,Fraser,37630.0,de PYLE,Sabine,6.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,13,536,574,0.02264808362369338,0.024253731343283583,0.024253731343283583
,,Fraser,,,,,,,Total,,ProvisionalVotes,574,536,574,1.0,1.0708955223880596,1.0708955223880596
,,Fraser,,,,,,,Total Formal,,ProvisionalVotes,536,536,574,0.9337979094076655,1.0,1.0
VIC,321.0,Fraser,36005.0,RAYMOND,Keith James Aaron,5.0,N,N,UAPP,United Australia Party,ProvisionalVotes,23,536,574,0.04006968641114982,0.04291044776119403,0.04291044776119403
VIC,321.0,Fraser,36654.0,ROBERTSON,Catherine,7.0,N,N,VNS,Victorian Socialists,ProvisionalVotes,29,536,574,0.050522648083623695,0.054104477611940295,0.054104477611940295
VIC,321.0,Fraser,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,38,536,574,0.06620209059233449,0.0708955223880597,0.06620209059233449
WA,240.0,Fremantle,37314.0,WILSON,Josh,4.0,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,118,303,327,0.36085626911314983,0.38943894389438943,0.38943894389438943
WA,240.0,Fremantle,37264.0,GAVRANICH,Cathy,3.0,N,N,CYA,Australian Federation Party,ProvisionalVotes,7,303,327,0.021406727828746176,0.0231023102310231,0.0231023102310231
WA,240.0,Fremantle,37518.0,TILBURY,Ben,1.0,N,N,GAP,The Great Australian Party,ProvisionalVotes,10,303,327,0.03058103975535168,0.033003300330033,0.033003300330033
WA,240.0,Fremantle,36609.0,TOWNSEND,Felicity,7.0,N,N,GRN,The Greens (WA),ProvisionalVotes,79,303,327,0.2415902140672783,0.2607260726072607,0.2607260726072607
WA,240.0,Fremantle,37244.0,LOH,Yan,8.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,2,303,327,0.0061162079510703364,0.006600660066006601,0.006600660066006601
WA,240.0,Fremantle,36587.0,KOUL,Bill,6.0,N,N,LP,Liberal,ProvisionalVotes,60,303,327,0.1834862385321101,0.19801980198019803,0.19801980198019803
WA,240.0,Fremantle,37408.0,EDGAR,William,10.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,5,303,327,0.01529051987767584,0.0165016501650165,0.0165016501650165
WA,240.0,Fremantle,37551.0,WAINWRIGHT,Sam,2.0,N,N,SAL,Socialist Alliance,ProvisionalVotes,4,303,327,0.012232415902140673,0.013201320132013201,0.013201320132013201
,,Fremantle,,,,,,,Total,,ProvisionalVotes,327,303,327,1.0,1.0792079207920793,1.0792079207920793
,,Fremantle,,,,,,,Total Formal,,ProvisionalVotes,303,303,327,0.926605504587156,1.0,1.0
WA,240.0,Fremantle,36488.0,JINMAN,Stella,5.0,N,N,UAPP,United Australia Party,ProvisionalVotes,10,303,327,0.03058103975535168,0.033003300330033,0.033003300330033
WA,240.0,Fremantle,37855.0,KNAPP,Janetia,9.0,N,N,WAP,WESTERN AUSTRALIA PARTY,ProvisionalVotes,8,303,327,0.024464831804281346,0.026402640264026403,0.026402640264026403
WA,240.0,Fremantle,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,24,303,327,0.07339449541284404,0.07920792079207921,0.07339449541284404
VIC,212.0,Gellibrand,36388.0,WATTS,Tim,8.0,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,161,405,431,0.37354988399071926,0.39753086419753086,0.39753086419753086
VIC,212.0,Gellibrand,37443.0,MOORS,Sharynn,3.0,N,N,CYA,Australian Federation Party,ProvisionalVotes,8,405,431,0.018561484918793503,0.019753086419753086,0.019753086419753086
VIC,212.0,Gellibrand,36513.0,RODOREDA,Suzette,1.0,N,N,GRN,The Greens,ProvisionalVotes,79,405,431,0.18329466357308585,0.19506172839506172,0.19506172839506172
VIC,212.0,Gellibrand,36874.0,GLASSON,Chloe,6.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,6,405,431,0.013921113689095127,0.014814814814814815,0.014814814814814815
VIC,212.0,Gellibrand,36718.0,CLARK,Monica,2.0,N,N,LP,Liberal,ProvisionalVotes,101,405,431,0.23433874709976799,0.24938271604938272,0.24938271604938272
VIC,212.0,Gellibrand,37819.0,BRADDOCK,Rob,7.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,8,405,431,0.018561484918793503,0.019753086419753086,0.019753086419753086
,,Gellibrand,,,,,,,Total,,ProvisionalVotes,431,405,431,1.0,1.0641975308641975,1.0641975308641975
,,Gellibrand,,,,,,,Total Formal,,ProvisionalVotes,405,405,431,0.9396751740139211,1.0,1.0
VIC,212.0,Gellibrand,36009.0,ISAC,Abraham,5.0,N,N,UAPP,United Australia Party,ProvisionalVotes,30,405,431,0.06960556844547564,0.07407407407407407,0.07407407407407407
VIC,212.0,Gellibrand,36731.0,CHARLES,Andrew,4.0,N,N,VNS,Victorian Socialists,ProvisionalVotes,12,405,431,0.027842227378190254,0.02962962962962963,0.02962962962962963
VIC,212.0,Gellibrand,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,26,405,431,0.060324825986078884,0.06419753086419754,0.060324825986078884
NSW,120.0,Gilmore,36776.0,PHILLIPS,Fiona,7.0,Y,Y,ALP,Labor,ProvisionalVotes,63,158,172,0.36627906976744184,0.3987341772151899,0.3987341772151899
NSW,120.0,Gilmore,36682.0,McCALLUM,Carmel,3.0,N,N,GRN,The Greens,ProvisionalVotes,25,158,172,0.14534883720930233,0.15822784810126583,0.15822784810126583
NSW,120.0,Gilmore,37405.0,DIGIGLIO,Nina,2.0,N,N,IND,Independent,ProvisionalVotes,9,158,172,0.05232558139534884,0.056962025316455694,0.056962025316455694
NSW,120.0,Gilmore,36671.0,FADINI,Adrian,6.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,1,158,172,0.005813953488372093,0.006329113924050633,0.006329113924050633
NSW,120.0,Gilmore,37023.0,CONSTANCE,Andrew,1.0,N,N,LP,Liberal,ProvisionalVotes,43,158,172,0.25,0.2721518987341772,0.2721518987341772
NSW,120.0,Gilmore,37515.0,EID,Jerremy,5.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,12,158,172,0.06976744186046512,0.0759493670886076,0.0759493670886076
,,Gilmore,,,,,,,Total,,ProvisionalVotes,172,158,172,1.0,1.0886075949367089,1.0886075949367089
,,Gilmore,,,,,,,Total Formal,,ProvisionalVotes,158,158,172,0.9186046511627907,1.0,1.0
NSW,120.0,Gilmore,36270.0,MALONEY,Jordan Lindsay,4.0,N,N,UAPP,United Australia Party,ProvisionalVotes,5,158,172,0.029069767441860465,0.03164556962025317,0.03164556962025317
NSW,120.0,Gilmore,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,14,158,172,0.08139534883720931,0.08860759493670886,0.08139534883720931
VIC,213.0,Gippsland,36392.0,LANGLEY,Jannette,6.0,N,N,ALP,Australian Labor Party,ProvisionalVotes,22,93,96,0.22916666666666666,0.23655913978494625,0.23655913978494625
VIC,213.0,Gippsland,36534.0,THORPE,Marjorie,4.0,N,N,GRN,The Greens,ProvisionalVotes,12,93,96,0.125,0.12903225806451613,0.12903225806451613
VIC,213.0,Gippsland,36880.0,McDONALD,Jim,5.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,2,93,96,0.020833333333333332,0.021505376344086023,0.021505376344086023
VIC,213.0,Gippsland,36048.0,CHESTER,Darren,2.0,Y,Y,NP,The Nationals,ProvisionalVotes,46,93,96,0.4791666666666667,0.4946236559139785,0.4946236559139785
VIC,213.0,Gippsland,37653.0,HANSFORD,Greg,1.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,7,93,96,0.07291666666666667,0.07526881720430108,0.07526881720430108
,,Gippsland,,,,,,,Total,,ProvisionalVotes,96,93,96,1.0,1.032258064516129,1.032258064516129
,,Gippsland,,,,,,,Total Formal,,ProvisionalVotes,93,93,96,0.96875,1.0,1.0
VIC,213.0,Gippsland,36004.0,FORSTER,Gregory Emil,3.0,N,N,UAPP,United Australia Party,ProvisionalVotes,4,93,96,0.041666666666666664,0.043010752688172046,0.043010752688172046
VIC,213.0,Gippsland,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,3,93,96,0.03125,0.03225806451612903,0.03125
VIC,214.0,Goldstein,36416.0,ABBOTT,Martyn,9.0,N,N,ALP,Australian Labor Party,ProvisionalVotes,46,297,311,0.14790996784565916,0.15488215488215487,0.15488215488215487
VIC,214.0,Goldstein,37279.0,SULLIVAN,Ellie Jean,2.0,N,N,DHJP,Derryn Hinch's Justice Party,ProvisionalVotes,4,297,311,0.012861736334405145,0.013468013468013467,0.013468013468013467
VIC,214.0,Goldstein,36687.0,GALLI-McROSTIE,Alana,1.0,N,N,GRN,The Greens,ProvisionalVotes,32,297,311,0.10289389067524116,0.10774410774410774,0.10774410774410774
VIC,214.0,Goldstein,36074.0,DANIEL,Zoe,5.0,Y,N,IND,Independent,ProvisionalVotes,89,297,311,0.2861736334405145,0.2996632996632997,0.2996632996632997
VIC,214.0,Goldstein,36932.0,SEGAL,David,4.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,8,297,311,0.02572347266881029,0.026936026936026935,0.026936026936026935
VIC,214.0,Goldstein,36717.0,WILSON,Tim,8.0,N,Y,LP,Liberal,ProvisionalVotes,111,297,311,0.35691318327974275,0.37373737373737376,0.37373737373737376
VIC,214.0,Goldstein,37667.0,STARK,Lisa,6.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,2,297,311,0.006430868167202572,0.006734006734006734,0.006734006734006734
VIC,214.0,Goldstein,37572.0,HOULT,Brandon,3.0,N,N,SPP,Sustainable Australia Party - Stop Overdevelopment / Corruption,ProvisionalVotes,0,297,311,0.0,0.0,0.0
,,Goldstein,,,,,,,Total,,ProvisionalVotes,311,297,311,1.0,1.0471380471380471,1.0471380471380471
,,Goldstein,,,,,,,Total Formal,,ProvisionalVotes,297,297,311,0.954983922829582,1.0,1.0
VIC,214.0,Goldstein,36007.0,REYNOLDS,Catherine Frances,7.0,N,N,UAPP,United Australia Party,ProvisionalVotes,5,297,311,0.01607717041800643,0.016835016835016835,0.016835016835016835
VIC,214.0,Goldstein,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,14,297,311,0.04501607717041801,0.04713804713804714,0.04501607717041801
VIC,309.0,Gorton,36421.0,O'CONNOR,Brendan,5.0,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,206,519,555,0.37117117117117115,0.3969171483622351,0.3969171483622351
VIC,309.0,Gorton,37681.0,LASSIG,Paul,8.0,N,N,CYA,Australian Federation Party,ProvisionalVotes,5,519,555,0.009009009009009009,0.009633911368015413,0.009633911368015413
VIC,309.0,Gorton,37187.0,DOBRAN,Tony,7.0,N,N,GAP,The Great Australian Party,ProvisionalVotes,11,519,555,0.01981981981981982,0.02119460500963391,0.02119460500963391
VIC,309.0,Gorton,36757.0,MORRIS,Praise,2.0,N,N,GRN,The Greens,ProvisionalVotes,42,519,555,0.07567567567567568,0.08092485549132948,0.08092485549132948
VIC,309.0,Gorton,37784.0,LONCAR,Steven J,6.0,N,N,IND,Independent,ProvisionalVotes,18,519,555,0.032432432432432434,0.03468208092485549,0.03468208092485549
VIC,309.0,Gorton,36719.0,FLETCHER,John,9.0,N,N,LP,Liberal,ProvisionalVotes,137,519,555,0.24684684684684685,0.26396917148362237,0.26396917148362237
VIC,309.0,Gorton,37668.0,CONNOR,Daniel,1.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,39,519,555,0.07027027027027027,0.07514450867052024,0.07514450867052024
,,Gorton,,,,,,,Total,,ProvisionalVotes,555,519,555,1.0,1.069364161849711,1.069364161849711
,,Gorton,,,,,,,Total Formal,,ProvisionalVotes,519,519,555,0.9351351351351351,1.0,1.0
VIC,309.0,Gorton,36012.0,VIRAG,Michael,3.0,N,N,UAPP,United Australia Party,ProvisionalVotes,47,519,555,0.08468468468468468,0.0905587668593449,0.0905587668593449
VIC,309.0,Gorton,36678.0,GIBSON,Belle,4.0,N,N,VNS,Victorian Socialists,ProvisionalVotes,14,519,555,0.025225225225225224,0.02697495183044316,0.02697495183044316
VIC,309.0,Gorton,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,36,519,555,0.06486486486486487,0.06936416184971098,0.06486486486486487
NSW,121.0,Grayndler,36749.0,DELLO-IACOVO,Michael Armando,7.0,N,N,AJP,Animal Justice Party,ProvisionalVotes,4,345,363,0.011019283746556474,0.011594202898550725,0.011594202898550725
NSW,121.0,Grayndler,36782.0,ALBANESE,Anthony,2.0,Y,Y,ALP,Labor,ProvisionalVotes,189,345,363,0.5206611570247934,0.5478260869565217,0.5478260869565217
NSW,121.0,Grayndler,36317.0,JACOBS,Rachael,8.0,N,N,GRN,The Greens,ProvisionalVotes,86,345,363,0.2369146005509642,0.2492753623188406,0.2492753623188406
NSW,121.0,Grayndler,37650.0,KILHAM,Sarina,5.0,N,N,IND,Independent,ProvisionalVotes,6,345,363,0.01652892561983471,0.017391304347826087,0.017391304347826087
NSW,121.0,Grayndler,37029.0,ZHANG,Ben,3.0,N,N,LP,Liberal,ProvisionalVotes,41,345,363,0.11294765840220386,0.11884057971014493,0.11884057971014493
NSW,121.0,Grayndler,37534.0,HENSELIN,Paul,6.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,5,345,363,0.013774104683195593,0.014492753623188406,0.014492753623188406
NSW,121.0,Grayndler,36327.0,HAGGERTY,James,4.0,N,N,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",ProvisionalVotes,8,345,363,0.02203856749311295,0.02318840579710145,0.02318840579710145
,,Grayndler,,,,,,,Total,,ProvisionalVotes,363,345,363,1.0,1.0521739130434782,1.0521739130434782
,,Grayndler,,,,,,,Total Formal,,ProvisionalVotes,345,345,363,0.9504132231404959,1.0,1.0
NSW,121.0,Grayndler,36278.0,SMITH,David Bruce,1.0,N,N,UAPP,United Australia Party,ProvisionalVotes,6,345,363,0.01652892561983471,0.017391304347826087,0.017391304347826087
NSW,121.0,Grayndler,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,18,345,363,0.049586776859504134,0.05217391304347826,0.049586776859504134
NSW,122.0,Greenway,36787.0,ROWLAND,Michelle,2.0,Y,Y,ALP,Labor,ProvisionalVotes,153,330,362,0.42265193370165743,0.4636363636363636,0.4636363636363636
NSW,122.0,Greenway,36328.0,ATKINS,Damien,8.0,N,N,GRN,The Greens,ProvisionalVotes,36,330,362,0.09944751381215469,0.10909090909090909,0.10909090909090909
NSW,122.0,Greenway,37805.0,BOSI,Riccardo Umberto Guerrino,4.0,N,N,IND,Independent,ProvisionalVotes,10,330,362,0.027624309392265192,0.030303030303030304,0.030303030303030304
NSW,122.0,Greenway,37810.0,NANDA,Love Preet Singh,5.0,N,N,IND,Independent,ProvisionalVotes,10,330,362,0.027624309392265192,0.030303030303030304,0.030303030303030304
NSW,122.0,Greenway,36674.0,KACHWALLA,Adam,3.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,12,330,362,0.03314917127071823,0.03636363636363636,0.03636363636363636
NSW,122.0,Greenway,37042.0,PATHI,Pradeep,7.0,N,N,LP,Liberal,ProvisionalVotes,77,330,362,0.212707182320442,0.23333333333333334,0.23333333333333334
NSW,122.0,Greenway,37806.0,TURNER,Rick,6.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,11,330,362,0.03038674033149171,0.03333333333333333,0.03333333333333333
,,Greenway,,,,,,,Total,,ProvisionalVotes,362,330,362,1.0,1.096969696969697,1.096969696969697
,,Greenway,,,,,,,Total Formal,,ProvisionalVotes,330,330,362,0.9116022099447514,1.0,1.0
NSW,122.0,Greenway,36264.0,REX,Mark Andrew,1.0,N,N,UAPP,United Australia Party,ProvisionalVotes,21,330,362,0.058011049723756904,0.06363636363636363,0.06363636363636363
NSW,122.0,Greenway,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,32,330,362,0.08839779005524862,0.09696969696969697,0.08839779005524862
SA,183.0,Grey,36978.0,WATSON,Julie,5.0,N,N,ALP,Australian Labor Party,ProvisionalVotes,70,288,313,0.22364217252396165,0.24305555555555555,0.24305555555555555
SA,183.0,Grey,37715.0,DEMPSEY,Tracey,7.0,N,N,CYA,Australian Federation Party,ProvisionalVotes,2,288,313,0.006389776357827476,0.006944444444444444,0.006944444444444444
SA,183.0,Grey,36476.0,WHITE,Tim,1.0,N,N,GRN,The Greens,ProvisionalVotes,36,288,313,0.11501597444089456,0.125,0.125
SA,183.0,Grey,37725.0,HABERMANN,Liz,4.0,N,N,IND,Independent,ProvisionalVotes,25,288,313,0.07987220447284345,0.08680555555555555,0.08680555555555555
SA,183.0,Grey,32089.0,CARMODY,Richard,8.0,N,N,IND,Independent,ProvisionalVotes,11,288,313,0.03514376996805112,0.03819444444444445,0.03819444444444445
SA,183.0,Grey,36911.0,MILLER,Peter,3.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,4,288,313,0.012779552715654952,0.013888888888888888,0.013888888888888888
SA,183.0,Grey,37069.0,RAMSEY,Rowan,9.0,Y,Y,LP,Liberal,ProvisionalVotes,92,288,313,0.2939297124600639,0.3194444444444444,0.3194444444444444
SA,183.0,Grey,36877.0,WHITE,Kerry Ann,6.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,31,288,313,0.09904153354632587,0.1076388888888889,0.1076388888888889
,,Grey,,,,,,,Total,,ProvisionalVotes,313,288,313,1.0,1.0868055555555556,1.0868055555555556
,,Grey,,,,,,,Total Formal,,ProvisionalVotes,288,288,313,0.9201277955271565,1.0,1.0
SA,183.0,Grey,36099.0,WATERS,Suzanne,2.0,N,N,UAPP,United Australia Party,ProvisionalVotes,17,288,313,0.054313099041533544,0.059027777777777776,0.059027777777777776
SA,183.0,Grey,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,25,288,313,0.07987220447284345,0.08680555555555555,0.07987220447284345
QLD,163.0,Griffith,37262.0,BUTLER,Terri,3.0,N,Y,ALP,Australian Labor Party,ProvisionalVotes,89,291,293,0.3037542662116041,0.30584192439862545,0.30584192439862545
QLD,163.0,Griffith,37364.0,CHANDLER-MATHER,Max,2.0,Y,N,GRN,Queensland Greens,ProvisionalVotes,105,291,293,0.3583617747440273,0.36082474226804123,0.36082474226804123
QLD,163.0,Griffith,37465.0,ROBERTS,Olivia,5.0,N,N,LNP,Liberal National Party of Queensland,ProvisionalVotes,73,291,293,0.24914675767918087,0.2508591065292096,0.2508591065292096
QLD,163.0,Griffith,38217.0,WARE,Shari,1.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,7,291,293,0.023890784982935155,0.024054982817869417,0.024054982817869417
,,Griffith,,,,,,,Total,,ProvisionalVotes,293,291,293,1.0,1.006872852233677,1.006872852233677
,,Griffith,,,,,,,Total Formal,,ProvisionalVotes,291,291,293,0.9931740614334471,1.0,1.0
QLD,163.0,Griffith,35982.0,McMULLAN,Robert Gordon,4.0,N,N,UAPP,United Australia Party,ProvisionalVotes,17,291,293,0.05802047781569966,0.058419243986254296,0.058419243986254296
QLD,163.0,Griffith,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,2,291,293,0.006825938566552901,0.006872852233676976,0.006825938566552901
QLD,164.0,Groom,37236.0,ALLPASS,Gen,8.0,N,N,ALP,Australian Labor Party,ProvisionalVotes,33,179,197,0.16751269035532995,0.18435754189944134,0.18435754189944134
QLD,164.0,Groom,37777.0,OTTO,Ryan,1.0,N,N,CYA,Australian Federation Party,ProvisionalVotes,7,179,197,0.03553299492385787,0.03910614525139665,0.03910614525139665
QLD,164.0,Groom,37367.0,BERRY,Mickey,3.0,N,N,GRN,Queensland Greens,ProvisionalVotes,25,179,197,0.12690355329949238,0.13966480446927373,0.13966480446927373
QLD,164.0,Groom,37615.0,SMOLENSKI,Kirstie,5.0,N,N,IND,Independent,ProvisionalVotes,15,179,197,0.07614213197969544,0.08379888268156424,0.08379888268156424
QLD,164.0,Groom,36178.0,HOLT,Suzie,6.0,N,N,IND,Independent,ProvisionalVotes,11,179,197,0.05583756345177665,0.061452513966480445,0.061452513966480445
QLD,164.0,Groom,37470.0,HAMILTON,Garth,7.0,Y,Y,LNP,Liberal National Party of Queensland,ProvisionalVotes,50,179,197,0.25380710659898476,0.27932960893854747,0.27932960893854747
QLD,164.0,Groom,38219.0,ABRAHAM,Grant,2.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,29,179,197,0.14720812182741116,0.16201117318435754,0.16201117318435754
,,Groom,,,,,,,Total,,ProvisionalVotes,197,179,197,1.0,1.100558659217877,1.100558659217877
,,Groom,,,,,,,Total Formal,,ProvisionalVotes,179,179,197,0.9086294416243654,1.0,1.0
QLD,164.0,Groom,35984.0,BANNISTER,Melissa,4.0,N,N,UAPP,United Australia Party,ProvisionalVotes,9,179,197,0.04568527918781726,0.05027932960893855,0.05027932960893855
QLD,164.0,Groom,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,18,179,197,0.09137055837563451,0.1005586592178771,0.09137055837563451
WA,305.0,Hasluck,37317.0,LAWRENCE,Tania,8.0,Y,N,ALP,Australian Labor Party,ProvisionalVotes,138,369,399,0.3458646616541353,0.37398373983739835,0.37398373983739835
WA,305.0,Hasluck,37266.0,SMITH,Marijanna,7.0,N,N,CYA,Australian Federation Party,ProvisionalVotes,18,369,399,0.045112781954887216,0.04878048780487805,0.04878048780487805
WA,305.0,Hasluck,36612.0,STURCKE,Brendan,2.0,N,N,GRN,The Greens (WA),ProvisionalVotes,53,369,399,0.13283208020050125,0.14363143631436315,0.14363143631436315
WA,305.0,Hasluck,32531.0,WILLIAMS,Jeanene,1.0,N,N,IND,Independent,ProvisionalVotes,14,369,399,0.03508771929824561,0.037940379403794036,0.037940379403794036
WA,305.0,Hasluck,37256.0,McCREANOR,Steven,9.0,N,N,LDP,Liberal Democrats,ProvisionalVotes,5,369,399,0.012531328320802004,0.013550135501355014,0.013550135501355014
WA,305.0,Hasluck,36590.0,WYATT,Ken,6.0,N,Y,LP,Liberal,ProvisionalVotes,90,369,399,0.22556390977443608,0.24390243902439024,0.24390243902439024
WA,305.0,Hasluck,37409.0,MONCK,Ian,5.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,21,369,399,0.05263157894736842,0.056910569105691054,0.056910569105691054
,,Hasluck,,,,,,,Total,,ProvisionalVotes,399,369,399,1.0,1.08130081300813,1.08130081300813
,,Hasluck,,,,,,,Total Formal,,ProvisionalVotes,369,369,399,0.924812030075188,1.0,1.0
WA,305.0,Hasluck,36490.0,SCOTT,Will,3.0,N,N,UAPP,United Australia Party,ProvisionalVotes,23,369,399,0.05764411027568922,0.06233062330623306,0.06233062330623306
WA,305.0,Hasluck,37835.0,CLARK,Pauline,4.0,N,N,WAP,WESTERN AUSTRALIA PARTY,ProvisionalVotes,7,369,399,0.017543859649122806,0.018970189701897018,0.018970189701897018
WA,305.0,Hasluck,999.0,Informal,Informal,999.0,N,N,,Informal,ProvisionalVotes,30,369,399,0.07518796992481203,0.08130081300813008,0.07518796992481203
VIC,326.0,Hawke,36426.0,RAE,Sam,3.0,Y,N,ALP,Australian Labor Party,ProvisionalVotes,104,254,280,0.37142857142857144,0.4094488188976378,0.4094488188976378
VIC,326.0,Hawke,35961.0,VESSEY,Glenn,9.0,N,N,CEC,Citizens Party,ProvisionalVotes,0,254,280,0.0,0.0,0.0
VIC,326.0,Hawke,37769.0,WILLIAMS,Michael,1.0,N,N,CYA,Australian Federation Party,ProvisionalVotes,5,254,280,0.017857142857142856,0.01968503937007874,0.01968503937007874
VIC,326.0,Hawke,37194.0,LACEY,Michael Edward,2.0,N,N,GAP,The Great Australian Party,ProvisionalVotes,4,254,280,0.014285714285714285,0.015748031496062992,0.015748031496062992
VIC,326.0,Hawke,36518.0,WHEELOCK,Lynda,7.0,N,N,GRN,The Greens,ProvisionalVotes,21,254,280,0.075,0.08267716535433071,0.08267716535433071
VIC,326.0,Hawke,37859.0,BINGHAM,Jarrod James,4.0,N,N,IND,Independent,ProvisionalVotes,20,254,280,0.07142857142857142,0.07874015748031496,0.07874015748031496
VIC,326.0,Hawke,36715.0,HAQUE,Enamul,6.0,N,N,LP,Liberal,ProvisionalVotes,47,254,280,0.16785714285714284,0.18503937007874016,0.18503937007874016
VIC,326.0,Hawke,37623.0,SUDUK,Nick,8.0,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,25,254,280,0.08928571428571429,0.0984251968503937,0.0984251968503937
VIC,326.0,Hawke,37228.0,MARTUCCI,Max,5.0,N,N,TNL,TNL,ProvisionalVotes,4,254,280,0.014285714285714285,0.015748031496062992,0.015748031496062992
,,Hawke,,,,,,,Total,,ProvisionalVotes,280,254,280,1.0,1.1023622047244095,1.1023622047244095
,,Hawke,,,,,,,Total Formal,,ProvisionalVotes,254,254,280,0.9071428571428571,1.0,1.0
VIC,326.0,Hawke,36015.0,CUTHBERTSON,Andrew Glenn,11.0,N,N,UAPP,United Australia Party,ProvisionalVotes,20,254,280,0.07142857142857142,0.07874015748031496,0.07874015748031496
